"Date","Longitude","Latitude","Depth","Rms","Type","Magnitude","Location","EventID"
"3/7/2025","25.4875","36.5711","7","0.84","ML","3.1","Ege Denizi","654624"
"3/7/2025","31.71","35.835","28.08","0.47","ML","2.1","Akdeniz - [70.54 km] Gazipaşa (Antalya)","654627"
"3/7/2025","38.0025","38.1747","10.58","0.49","ML","3.5","Doğanşehir (Malatya)","654623"
"3/7/2025","43.1436","38.725","7.09","0.49","ML","2.2","Van Gölü - [06.39 km] Tuşba (Van)","654634"
"3/7/2025","28.1528","39.4969","7.08","0.78","ML","1.4","Bigadiç (Balıkesir)","654621"
"3/7/2025","28.1306","39.5078","7","0.34","ML","1.5","Bigadiç (Balıkesir)","654622"
"3/7/2025","38.0603","38.66","7","0.56","ML","0.9","Hekimhan (Malatya)","654619"
"3/7/2025","36.3033","37.7822","6.08","0.38","ML","1.6","Andırın (Kahramanmaraş)","654620"
"3/7/2025","41.7403","39.2772","11.81","0.56","ML","2.4","Hınıs (Erzurum)","654618"
"3/7/2025","29.105","36.9897","7","0.58","ML","1","Çameli (Denizli)","654617"
"3/7/2025","37.5064","38.0272","7","0.45","ML","1.3","Nurhak (Kahramanmaraş)","654615"
"3/7/2025","30.04","38.8653","7","0.71","ML","1.1","Dumlupınar (Kütahya)","654616"
"3/7/2025","38.0858","38.2686","7","0.2","ML","1.1","Akçadağ (Malatya)","654614"
"3/7/2025","28.7358","37.1594","7","0.09","ML","1.6","Menteşe (Muğla)","654613"
"3/7/2025","37.0667","38.0725","6.8","0.48","ML","3.3","Kandil Barajı - [02.31 km] Ekinözü (Kahramanmaraş)","654611"
"3/7/2025","38.4569","38.0825","9.55","0.39","ML","1.9","Çelikhan (Adıyaman)","654612"
"3/7/2025","25.8528","36.6792","7","0.7","MW","3.6","Ege Denizi","654610"
"3/7/2025","38.9106","38.3617","7","0.38","ML","2.5","Sivrice (Elazığ)","654609"
"3/7/2025","39.7606","38.9194","6.99","0.18","ML","2.3","Mazgirt (Tunceli)","654607"
"3/7/2025","37.2172","37.5197","7","0.25","ML","1.2","Pazarcık (Kahramanmaraş)","654608"
"3/7/2025","28.1503","39.0892","6.4","0.49","ML","1.3","Sındırgı (Balıkesir)","654606"
"3/7/2025","28.1542","39.0917","7","0.58","ML","1.1","Sındırgı (Balıkesir)","654605"
"3/7/2025","27.5761","36.0058","7.07","0.91","ML","1.7","Ege Denizi - [77.16 km] Datça (Muğla)","654604"
"3/7/2025","28.7925","39.9656","7","0.67","ML","1.5","Mustafakemalpaşa (Bursa)","654603"
"3/7/2025","27.3675","38.3889","7","0.23","ML","1.6","Kemalpaşa (İzmir)","654602"
"3/7/2025","38.1669","38.0411","7","0.36","ML","1.6","Çelikhan (Adıyaman)","654600"
"3/7/2025","38.0881","38.2789","7","0.33","ML","1.2","Akçadağ (Malatya)","654601"
"3/7/2025","29.4217","39.6347","7","0.89","ML","1.5","Tavşanlı (Kütahya)","654599"
"3/7/2025","29.4042","39.7106","6.91","0.92","ML","1.2","Tavşanlı (Kütahya)","654598"
"3/7/2025","27.4767","40.6872","12.84","0.53","ML","1.9","Marmara Denizi - [09.58 km] Marmara (Balıkesir)","654596"
"3/7/2025","31.4353","39.8256","6.96","0.75","ML","1.6","Mihalıcçık (Eskişehir)","654597"
"3/7/2025","25.2944","42.0736","9.79","0.81","ML","1.4","Parvomay, Filibe (Bulgaristan) - [93.46 km] Merkez (Edirne)","654595"
"3/7/2025","40.5386","39.7042","7.1","0.57","ML","2.1","Tercan (Erzincan)","654594"
"3/7/2025","28.2083","39.5183","12.04","0.42","ML","1.9","Bigadiç (Balıkesir)","654592"
"3/7/2025","38.1417","38.2461","7","0.14","ML","1.9","Yeşilyurt (Malatya)","654593"
"3/7/2025","38.8592","38.3181","7","0.04","ML","1.8","Pütürge (Malatya)","654591"
"3/7/2025","27.5361","35.9917","7","0.71","ML","2.7","Ege Denizi - [78.39 km] Datça (Muğla)","654590"
"3/7/2025","36.7172","38.1167","6.99","0.26","ML","1.9","Göksun (Kahramanmaraş)","654589"
"3/7/2025","39.305","38.4711","7","0.08","ML","1.2","Hazar Gölü - [02.32 km] Sivrice (Elazığ)","654588"
"3/7/2025","36.4214","36.5267","7","0.62","ML","3.6","Kırıkhan (Hatay)","654586"
"3/7/2025","27.52","35.9742","7.03","0.38","ML","2","Ege Denizi - [80.19 km] Datça (Muğla)","654587"
"3/7/2025","28.3744","37.0622","7","0.63","ML","1.6","Ula (Muğla)","654584"
"3/7/2025","41.7222","39.3053","13.91","0.61","ML","2.4","Hınıs (Erzurum)","654583"
"3/7/2025","27.5586","36.0242","17.6","0.76","ML","1.9","Ege Denizi - [75.04 km] Datça (Muğla)","654585"
"3/7/2025","27.3689","40.4031","14.9","0.2","ML","1.3","Marmara Denizi - Erdek Körfezi - [04.30 km] Biga (Çanakkale)","654582"
"3/7/2025","36.7339","38.1508","7","0.73","ML","2.3","Afşin (Kahramanmaraş)","654581"
"3/7/2025","39.7911","39.7994","13.84","0.87","ML","1.2","Çayırlı (Erzincan)","654580"
"3/7/2025","27.9858","36.9767","7.2","0.52","ML","1.8","Ege Denizi - Gökova Körfezi - [07.13 km] Milas (Muğla)","654579"
"3/7/2025","28.8783","40.5889","7","0.68","ML","1.2","Marmara Denizi - [01.94 km] Armutlu (Yalova)","654578"
"3/7/2025","31.9914","37.8717","7","0.32","ML","1.1","Meram (Konya)","654576"
"3/7/2025","30.6914","35.7686","6.73","0.98","ML","2.1","Akdeniz - [66.56 km] Kumluca (Antalya)","654577"
"3/7/2025","28.95","37.1189","7","0.72","ML","1.3","Köyceğiz (Muğla)","654575"
"3/7/2025","43.5294","38.7653","7.05","0.49","ML","1.3","Tuşba (Van)","654574"
"3/7/2025","39.315","38.4814","7.07","0.54","ML","1.3","Hazar Gölü - [02.18 km] Sivrice (Elazığ)","654573"
"3/7/2025","29.1322","36.7528","7","0.62","ML","1","Fethiye (Muğla)","654572"
"3/7/2025","29.1683","40.6189","7","0.44","ML","1.7","Termal (Yalova)","654571"
"3/7/2025","25.9203","39.0486","7","0.77","ML","1.8","Ege Denizi - [49.46 km] Ayvacık (Çanakkale)","654569"
"3/7/2025","38.1731","38.3364","7","0.48","ML","1.6","Yeşilyurt (Malatya)","654570"
"3/7/2025","27.135","35.8256","8.24","0.89","ML","1.8","Ege Denizi - [100.41 km] Datça (Muğla)","654567"
"3/7/2025","37.1278","38.115","6.93","0.69","ML","1.4","Ekinözü (Kahramanmaraş)","654568"
"3/7/2025","38.1467","38.2581","7","0.39","ML","1","Yeşilyurt (Malatya)","654566"
"3/7/2025","31.9892","37.87","6.99","0.41","ML","0.9","Meram (Konya)","654565"
"3/7/2025","27.7017","36.01","7.13","0.54","ML","1.6","Ege Denizi - [77.60 km] Datça (Muğla)","654564"
"3/7/2025","29.3769","39.9411","6.97","0.41","ML","1.2","İnegöl (Bursa)","654561"
"3/7/2025","35.9381","40.0694","6.91","0.42","ML","1.2","Kadışehri (Yozgat)","654562"
"3/7/2025","38.85","38.2589","8.81","0.22","ML","1","Pütürge (Malatya)","654563"
"3/7/2025","26.2458","39.6464","7.07","0.47","ML","1.9","Ezine (Çanakkale)","654560"
"3/7/2025","27.5903","37.8844","7","0.42","ML","1.6","Germencik (Aydın)","654558"
"3/7/2025","27.59","37.8819","7","0.49","ML","1.5","Germencik (Aydın)","654557"
"3/7/2025","28.1731","39.0689","7.01","0.44","ML","1.5","Gördes (Manisa)","654559"
"3/7/2025","37.2458","37.5325","7.83","0.47","ML","2","Pazarcık (Kahramanmaraş)","654555"
"3/7/2025","37.2678","38.5933","9.52","0.35","ML","1.2","Gürün (Sivas)","654556"
"3/7/2025","39.6742","38.5817","7","0.52","ML","3.2","Merkez (Elazığ)","654553"
"3/7/2025","37.2544","38.61","5.39","0.52","ML","1.4","Gürün (Sivas)","654554"
"3/7/2025","27.6767","40.0844","7","0.32","ML","1.1","Gönen (Balıkesir)","654551"
"3/7/2025","37.9172","34.9275","8.23","0.76","ML","3.2","Palmyra, Humus (Suriye) - [184.44 km] Reyhanlı (Hatay)","654552"
"3/7/2025","28.9189","40.2106","7","0.72","ML","1.1","Nilüfer (Bursa)","654550"
"3/7/2025","34.7019","40.4906","7","0.62","ML","2.5","Merkez (Çorum)","654548"
"3/7/2025","38.7197","38.3547","7","0.83","ML","1.1","Kale (Malatya)","654549"
"3/7/2025","38.7519","38.2372","5.86","0.5","ML","1.2","Pütürge (Malatya)","654547"
"3/7/2025","38.5564","44.1103","6.91","0.44","ML","3.4","Karadeniz","654544"
"3/7/2025","29.1539","36.9789","6.96","0.4","ML","2.2","Çameli (Denizli)","654545"
"3/7/2025","25.46","36.5111","7","0.77","ML","2.6","Ege Denizi","654546"
"3/6/2025","37.5364","38.0078","7.03","0.41","ML","1.5","Nurhak (Kahramanmaraş)","654543"
"3/6/2025","28.7292","37.1194","7","0.61","ML","1.4","Ula (Muğla)","654542"
"3/6/2025","41.7522","39.8617","6.98","0.82","ML","1.5","Pasinler (Erzurum)","654541"
"3/6/2025","40.2986","39.0361","7","0.67","ML","1.2","Merkez (Bingöl)","654540"
"3/6/2025","28.2508","40.7411","13.28","0.73","ML","1.4","Marmara Denizi - [35.11 km] Marmaraereğlisi (Tekirdağ)","654539"
"3/6/2025","35.9025","36.0817","7","0.39","MW","3.9","Akdeniz - Antakya Körfezi - [04.81 km] Samandağ (Hatay)","654537"
"3/6/2025","28.8567","37.1408","6.85","0.71","ML","1.3","Beyağaç (Denizli)","654538"
"3/6/2025","38.8578","38.3606","7","0.17","ML","1","Kale (Malatya)","654536"
"3/6/2025","35.5056","37.0639","33.86","0.33","ML","2","Sarıçam (Adana)","654535"
"3/6/2025","25.6581","36.7053","7","0.96","ML","2.6","Ege Denizi","654534"
"3/6/2025","43.3358","38.7167","6.98","0.52","ML","1.3","Tuşba (Van)","654533"
"3/6/2025","28.7847","37.9183","7","0.51","ML","1","Sarayköy (Denizli)","654532"
"3/6/2025","25.6264","36.4067","7","0.59","ML","2.9","Ege Denizi","654530"
"3/6/2025","31.2708","38.5644","7.15","0.26","ML","0.9","Sultandağı (Afyonkarahisar)","654531"
"3/6/2025","38.7853","38.2653","7","0.58","ML","1.8","Pütürge (Malatya)","654529"
"3/6/2025","36.8408","38.1389","7","0.67","ML","2.1","Afşin (Kahramanmaraş)","654528"
"3/6/2025","28.8425","37.9369","7","0.39","ML","2.2","Sarayköy (Denizli)","654524"
"3/6/2025","31.57","40.7803","11.85","0.46","ML","1.2","Merkez (Bolu)","654526"
"3/6/2025","37.4631","38.8881","6.97","0.42","ML","1.6","Gürün (Sivas)","654527"
"3/6/2025","28.1586","39.5094","6.91","0.63","ML","1.8","Bigadiç (Balıkesir)","654525"
"3/6/2025","34.5806","40.5283","7.05","0.53","ML","1","Merkez (Çorum)","654522"
"3/6/2025","28.9786","36.8839","7","0.46","ML","1.7","Dalaman (Muğla)","654523"
"3/6/2025","38.6519","38.2417","11.41","0.15","ML","1.2","Pütürge (Malatya)","654521"
"3/6/2025","25.365","36.3386","7","0.82","ML","2.9","Ege Denizi","654520"
"3/6/2025","39.1031","39.7942","11.4","0.34","ML","1.9","Kemah (Erzincan)","654519"
"3/6/2025","40.2331","39.0808","14.8","0.8","ML","2.1","Karakoçan (Elazığ)","654518"
"3/6/2025","28.8903","39.8881","6.92","1.11","ML","1.8","Orhaneli (Bursa)","654517"
"3/6/2025","29.1475","36.9919","11.9","0.81","ML","2.7","Çameli (Denizli)","654516"
"3/6/2025","28.0042","35.6106","10.67","0.99","ML","1.9","Akdeniz - [113.73 km] Marmaris (Muğla)","654515"
"3/6/2025","35.8031","36.1425","14.55","0.31","ML","2","Akdeniz - [12.06 km] Samandağ (Hatay)","654514"
"3/6/2025","32.8292","40.2072","8.78","0.77","ML","1.5","Çubuk (Ankara)","654513"
"3/6/2025","36.0531","36.8372","7.05","0.23","ML","1.8","Akdeniz - İskenderun Körfezi - [09.93 km] Erzin (Hatay)","654512"
"3/6/2025","27.3753","42.4419","6.47","0.27","ML","1.9","Burgas, Burgaz (Bulgaristan) - [41.17 km] Kofçaz (Kırklareli)","654511"
"3/6/2025","43.6314","38.6283","19.5","0.88","ML","2.2","İpekyolu (Van)","654510"
"3/6/2025","28.9117","38.0683","10.56","0.38","ML","1.9","Buldan (Denizli)","654509"
"3/6/2025","26.7236","41.8108","6.64","0.25","ML","1","Lalapaşa (Edirne)","654506"
"3/6/2025","29.4197","39.6339","6.96","0.46","ML","1.3","Tavşanlı (Kütahya)","654508"
"3/6/2025","29.4006","39.6558","8.23","0.33","ML","1.2","Tavşanlı (Kütahya)","654507"
"3/6/2025","39.0217","39.7431","7","0.79","ML","1.2","Kemah (Erzincan)","654505"
"3/6/2025","28.8419","37.1644","12.3","0.75","ML","1.5","Beyağaç (Denizli)","654503"
"3/6/2025","28.8364","37.1586","7","0.33","ML","1.3","Beyağaç (Denizli)","654504"
"3/6/2025","27.2408","39.1086","8.16","0.15","ML","1.7","Bergama (İzmir)","654502"
"3/6/2025","38.5553","38.1167","6.99","0.31","ML","2.2","Sincik (Adıyaman)","654501"
"3/6/2025","37.6058","37.9347","7","0.18","ML","1.4","Gölbaşı (Adıyaman)","654500"
"3/6/2025","43.3333","38.7442","7.18","0.72","ML","2.2","Tuşba (Van)","654499"
"3/6/2025","43.75","41.1369","7.27","0.56","ML","2","Ninotsminda, Samtskhe-Javakheti (Gürcistan) - [22.30 km] Akyaka (Kars)","654498"
"3/6/2025","27.7753","36.6539","74.45","0.18","ML","2.4","Ege Denizi - [11.38 km] Datça (Muğla)","654497"
"3/6/2025","28.8253","40.4442","8.79","0.37","ML","2","Marmara Denizi - Gemlik Körfezi - [06.46 km] Mudanya (Bursa)","654496"
"3/6/2025","36.0233","37.6872","13.95","0.4","ML","1.8","Kozan (Adana)","654495"
"3/6/2025","37.4858","38.3975","7.22","0.47","ML","2","Darende (Malatya)","654494"
"3/6/2025","36.0836","36.9667","12.67","0.33","ML","2.3","Erzin (Hatay)","654493"
"3/6/2025","28.1731","39.2947","8.4","0.18","ML","1.6","Sındırgı (Balıkesir)","654492"
"3/6/2025","27.1994","40.3725","7","0.15","ML","1","Biga (Çanakkale)","654491"
"3/6/2025","38.8097","38.2772","7","0.12","ML","1","Pütürge (Malatya)","654490"
"3/6/2025","39.905","41.1486","9.62","0.19","ML","2.3","Karadeniz - [20.70 km] Ortahisar (Trabzon)","654487"
"3/6/2025","24.0631","35.0736","6.01","0.71","ML","3.4","Akdeniz","654488"
"3/6/2025","38.105","38.2189","7","0.3","ML","1.9","Yeşilyurt (Malatya)","654486"
"3/6/2025","29.285","40.4728","6.71","0.32","ML","1","Orhangazi (Bursa)","654489"
"3/6/2025","38.7261","39.8503","5","0.27","ML","1.7","Refahiye (Erzincan)","654485"
"3/6/2025","38.5361","38.1275","7","0.19","ML","1","Sincik (Adıyaman)","654483"
"3/6/2025","28.8083","37.1514","7.02","0.7","ML","1.4","Menteşe (Muğla)","654484"
"3/6/2025","36.0586","36.2928","7.69","0.32","ML","2.6","Antakya (Hatay)","654482"
"3/6/2025","28.8369","37.1514","7","0.21","ML","1","Menteşe (Muğla)","654481"
"3/6/2025","25.5964","36.6981","7","0.61","ML","2.4","Ege Denizi","654480"
"3/6/2025","35.4872","37.6075","6.99","0.22","ML","0.9","Aladağ (Adana)","654476"
"3/6/2025","35.4836","37.6078","7","0.38","ML","1.3","Aladağ (Adana)","654475"
"3/6/2025","35.4803","37.6131","7","0.41","ML","1.3","Aladağ (Adana)","654474"
"3/6/2025","27.785","36.5047","5.19","0.34","ML","1.3","Ege Denizi - [26.20 km] Datça (Muğla)","654479"
"3/6/2025","39.2867","38.4569","10.57","0.17","ML","0.9","Sivrice (Elazığ)","654478"
"3/6/2025","43.8253","41.2169","5.89","0.35","ML","1.8","Ninotsminda, Samtskhe-Javakheti (Gürcistan) - [33.18 km] Akyaka (Kars)","654477"
"3/6/2025","36.5183","38.1342","7","0.68","ML","1.3","Göksun (Kahramanmaraş)","654473"
"3/6/2025","40.1503","39.1231","10.78","0.39","ML","1.1","Karakoçan (Elazığ)","654469"
"3/6/2025","27.5906","37.8931","7","0.48","ML","1.3","Germencik (Aydın)","654471"
"3/6/2025","27.4392","40.3503","8.68","0.41","ML","1.9","Marmara Denizi - Erdek Körfezi - [06.52 km] Biga (Çanakkale)","654470"
"3/6/2025","35.4692","37.625","7.01","0.35","ML","1.2","Aladağ (Adana)","654472"
"3/6/2025","36.4017","37.5778","11.74","0.23","ML","2.2","Andırın (Kahramanmaraş)","654467"
"3/6/2025","25.6194","36.6381","7","0.74","ML","2.2","Ege Denizi","654465"
"3/6/2025","43.3667","38.7425","6.93","0.34","ML","1.3","Tuşba (Van)","654468"
"3/6/2025","26.9389","37.8933","7.3","0.41","ML","1.4","Ege Denizi - Kuşadası Körfezi - [19.79 km] Menderes (İzmir)","654466"
"3/6/2025","28.8231","37.1525","7.04","0.47","ML","1.5","Menteşe (Muğla)","654464"
"3/6/2025","38.7275","38.2094","13.03","0.2","ML","0.8","Pütürge (Malatya)","654462"
"3/6/2025","43.36","38.725","10.66","0.34","ML","1.6","Tuşba (Van)","654463"
"3/6/2025","27.4992","39.0244","6.95","0.37","ML","1.3","Kınık (İzmir)","654460"
"3/6/2025","27.5297","36.0506","9.65","0.41","ML","1.6","Ege Denizi - [71.83 km] Datça (Muğla)","654459"
"3/6/2025","35.2678","40.4719","5.43","0.19","ML","1.1","Mecitözü (Çorum)","654461"
"3/6/2025","37.3564","38.1706","4.54","0.56","ML","1.1","Elbistan (Kahramanmaraş)","654458"
"3/6/2025","38.8703","38.3506","10.96","0.22","ML","1.1","Kale (Malatya)","654456"
"3/6/2025","37.8186","37.8547","11.72","0.41","ML","1.6","Gölbaşı (Adıyaman)","654457"
"3/6/2025","28.1678","39.1014","10.77","0.37","ML","1.1","Sındırgı (Balıkesir)","654455"
"3/6/2025","25.8186","36.7697","9.04","0.54","ML","2","Ege Denizi","654454"
"3/6/2025","31.0861","40.7919","7.02","0.35","ML","1","Merkez (Düzce)","654453"
"3/6/2025","25.8106","36.775","6.72","0.27","ML","2","Ege Denizi, Yamurgi Adası (Amorgos) - [131.62 km] Bodrum (Muğla)","654450"
"3/6/2025","38.6836","39.8344","7","0.34","ML","1","Refahiye (Erzincan)","654452"
"3/6/2025","36.9664","40.4808","7.39","0.13","ML","1","Niksar (Tokat)","654451"
"3/6/2025","36.9692","40.4731","7.32","0.46","ML","1.7","Niksar (Tokat)","654448"
"3/6/2025","25.9269","36.8172","7","0.6","ML","2.1","Ege Denizi","654449"
"3/5/2025","29.3356","39.2008","9.01","0.23","ML","1","Hisarcık (Kütahya)","654447"
"3/5/2025","38.7167","39.8583","5.02","0.26","ML","1.7","Refahiye (Erzincan)","654445"
"3/5/2025","38.7425","39.8589","10.69","0.47","ML","1.8","Refahiye (Erzincan)","654444"
"3/5/2025","27.6178","40.2958","11.82","0.31","ML","1.8","Gönen (Balıkesir)","654446"
"3/5/2025","28.4022","38.3906","6.44","0.32","ML","1.1","Alaşehir (Manisa)","654443"
"3/5/2025","38.6911","39.8711","7","0.52","ML","1.1","Refahiye (Erzincan)","654442"
"3/5/2025","28.1386","38.9347","7","0.57","ML","1.2","Akhisar (Manisa)","654441"
"3/5/2025","41.7217","40.1731","7","0.3","ML","1.3","Narman (Erzurum)","654440"
"3/5/2025","38.7844","38.3222","6.83","0.16","ML","0.9","Kale (Malatya)","654439"
"3/5/2025","25.7453","36.7067","7","0.4","ML","2.2","Ege Denizi","654438"
"3/5/2025","27.5483","36.0581","14.63","0.81","ML","1.6","Ege Denizi - [71.19 km] Datça (Muğla)","654437"
"3/5/2025","43.4894","38.8478","8.64","0.35","ML","1.6","Tuşba (Van)","654436"
"3/5/2025","27.5561","36.0206","12.74","0.57","ML","1.6","Ege Denizi - [75.41 km] Datça (Muğla)","654433"
"3/5/2025","38.2064","38.0931","7","0.49","ML","1","Çelikhan (Adıyaman)","654434"
"3/5/2025","43.2511","38.6933","7.09","0.26","ML","1.4","Tuşba (Van)","654435"
"3/5/2025","38.7506","38.3542","12.19","0.2","ML","1","Kale (Malatya)","654432"
"3/5/2025","28.0794","40.0489","11.56","0.49","ML","1.2","Manyas (Balıkesir)","654431"
"3/5/2025","28.1583","39.5097","7","0.5","ML","1.3","Bigadiç (Balıkesir)","654429"
"3/5/2025","28.1406","39.5047","6.97","0.35","ML","1.4","Bigadiç (Balıkesir)","654430"
"3/5/2025","30.7892","36.0356","16.76","0.46","ML","1.8","Akdeniz - [45.84 km] Kumluca (Antalya)","654427"
"3/5/2025","29.4264","40.2186","6.98","0.31","ML","1.6","Kestel (Bursa)","654428"
"3/5/2025","25.3558","38.7103","9.52","0.63","ML","2.6","Ege Denizi - [90.04 km] Çeşme (İzmir)","654426"
"3/5/2025","43.5264","38.8672","7.07","0.72","ML","1.8","Tuşba (Van)","654425"
"3/5/2025","37.0558","38.31","4.34","0.28","ML","1.8","Afşin (Kahramanmaraş)","654424"
"3/5/2025","27.1622","38.3372","6.84","0.13","ML","1.4","Gaziemir (İzmir)","654421"
"3/5/2025","29.1261","36.2458","5.92","0.37","ML","1.4","Akdeniz - [17.38 km] Seydikemer (Muğla)","654423"
"3/5/2025","40.53","39.3911","7.02","0.45","ML","1.1","Yedisu (Bingöl)","654422"
"3/5/2025","40.1564","39.8558","7","0.24","ML","1.4","Tercan (Erzincan)","654420"
"3/5/2025","27.2889","41.9047","7.02","0.18","ML","1.5","Merkez (Kırklareli)","654419"
"3/5/2025","27.5306","35.9397","5.36","0.77","ML","1.8","Ege Denizi - [84.08 km] Datça (Muğla)","654418"
"3/5/2025","38.5722","38.1142","7","0.18","ML","1.9","Sincik (Adıyaman)","654416"
"3/5/2025","27.5139","35.9906","7.2","0.64","ML","1.8","Ege Denizi - [78.33 km] Datça (Muğla)","654417"
"3/5/2025","36.4361","37.9519","6.89","0.59","ML","1.6","Göksun (Kahramanmaraş)","654415"
"3/5/2025","38.8086","38.3397","7","0.12","ML","0.9","Kale (Malatya)","654414"
"3/5/2025","29.3069","39.3511","7","0.59","ML","1.4","Emet (Kütahya)","654412"
"3/5/2025","38.7431","38.3578","11.72","0.13","ML","1","Kale (Malatya)","654413"
"3/5/2025","27.5156","35.9667","13.81","0.65","ML","2.3","Ege Denizi - [80.99 km] Datça (Muğla)","654410"
"3/5/2025","28.6886","38.3228","8.92","0.27","ML","1.1","Sarıgöl (Manisa)","654411"
"3/5/2025","33.41","39.3228","7","0.2","ML","1","Bala (Ankara)","654409"
"3/5/2025","26.4108","38.8581","6.97","0.51","ML","1.6","Ege Denizi - [21.52 km] Karaburun (İzmir)","654408"
"3/5/2025","28.5381","40.115","7","0.23","ML","1.4","Mustafakemalpaşa (Bursa)","654407"
"3/5/2025","38.0894","38.2583","7","0.23","ML","1.7","Akçadağ (Malatya)","654406"
"3/5/2025","32.9142","38.1186","7","0.77","ML","1.2","Selçuklu (Konya)","654405"
"3/5/2025","35.3867","40.0197","6.63","0.34","ML","1","Çekerek (Yozgat)","654404"
"3/5/2025","25.9058","39.9172","7","0.11","ML","1.3","Ege Denizi - [16.37 km] Bozcaada (Çanakkale)","654403"
"3/5/2025","29.1506","36.9869","7","0.39","ML","1.4","Çameli (Denizli)","654402"
"3/5/2025","27.75","39.2869","7","0.69","ML","1.8","Soma (Manisa)","654400"
"3/5/2025","28.8533","39.8886","7.31","0.91","ML","1.2","Orhaneli (Bursa)","654401"
"3/5/2025","36.11","37.0169","11.05","0.43","ML","2.8","Toprakkale (Osmaniye)","654399"
"3/5/2025","37.3386","39.4392","7.64","0.61","ML","1","Ulaş (Sivas)","654398"
"3/5/2025","24.4314","40.3842","7","0.73","ML","2.5","Ege Denizi","654397"
"3/5/2025","37.3728","38.9908","7","0.52","ML","0.9","Gürün (Sivas)","654396"
"3/5/2025","35.24","41.0753","7.23","0.12","ML","1.2","Vezirköprü (Samsun)","654395"
"3/5/2025","28.9294","39.5911","7","0.44","ML","1.6","Dursunbey (Balıkesir)","654394"
"3/5/2025","38.295","38.2631","10.98","0.29","ML","1.7","Yeşilyurt (Malatya)","654393"
"3/5/2025","40.35","39.1514","18.57","0.56","ML","1.4","Kiğı (Bingöl)","654392"
"3/5/2025","39.3317","38.245","7","0.76","ML","1","Çüngüş (Diyarbakır)","654391"
"3/5/2025","27.7108","36.9503","24.35","0.06","ML","1.3","Ege Denizi - Gökova Körfezi - [07.57 km] Bodrum (Muğla)","654390"
"3/5/2025","28.7867","37.1286","6.98","0.5","ML","1.6","Menteşe (Muğla)","654389"
"3/5/2025","38.4275","37.985","7","0.39","ML","0.9","Sincik (Adıyaman)","654387"
"3/5/2025","39.1503","39.9411","6.98","0.08","ML","1","Refahiye (Erzincan)","654388"
"3/5/2025","37.2258","38.8953","7.01","0.56","ML","1.5","Gürün (Sivas)","654386"
"3/5/2025","38.6819","38.22","6.77","0.25","ML","0.9","Pütürge (Malatya)","654385"
"3/5/2025","25.9383","36.9014","7","0.41","ML","2.1","Ege Denizi","654384"
"3/5/2025","36.2428","37.8111","6.91","0.33","ML","1.4","Saimbeyli (Adana)","654383"
"3/5/2025","37.2","38.9242","6.98","0.84","ML","0.8","Gürün (Sivas)","654382"
"3/5/2025","28.9053","40.3922","7.01","0.29","ML","1.2","Marmara Denizi - Gemlik Körfezi - [02.51 km] Mudanya (Bursa)","654381"
"3/5/2025","36.9861","37.4708","7","0.48","ML","1.6","Dulkadiroğlu (Kahramanmaraş)","654380"
"3/5/2025","25.9431","36.8386","7","0.53","ML","2","Ege Denizi","654377"
"3/5/2025","27.4722","35.1128","7.36","0.76","ML","2","Akdeniz - [175.51 km] Datça (Muğla)","654378"
"3/5/2025","36.2844","37.1522","6.92","0.51","ML","1.5","Merkez (Osmaniye)","654379"
"3/5/2025","33.6547","37.4481","7","0.47","ML","2.4","Ayrancı (Karaman)","654375"
"3/5/2025","28.0594","36.7739","7","0.45","ML","1.4","Marmaris (Muğla)","654376"
"3/5/2025","30.9533","38.3944","7","0.56","ML","1.4","Yalvaç (Isparta)","654374"
"3/5/2025","38.3592","38.1072","7","0.4","ML","1.6","Çelikhan (Adıyaman)","654373"
"3/5/2025","38.7261","38.2694","10.72","0.23","ML","1.4","Pütürge (Malatya)","654372"
"3/5/2025","26.0525","36.8181","7","0.46","ML","2","Ege Denizi","654371"
"3/5/2025","38.8239","40.0878","7","0.13","ML","1","Çamoluk (Giresun)","654369"
"3/5/2025","36.2847","37.5272","7.61","0.69","ML","1.4","Andırın (Kahramanmaraş)","654368"
"3/5/2025","44.1494","38.6661","14.51","0.65","ML","2.2","Saray (Van)","654370"
"3/4/2025","38.6453","38.2353","12.22","0.11","ML","1.3","Pütürge (Malatya)","654367"
"3/4/2025","36.8475","38.1639","7","0.3","ML","1.1","Afşin (Kahramanmaraş)","654365"
"3/4/2025","38.6442","38.2197","7.18","0.14","ML","0.9","Pütürge (Malatya)","654366"
"3/4/2025","39.0242","38.3878","10.93","0.32","ML","1","Sivrice (Elazığ)","654364"
"3/4/2025","35.1692","38.0022","8.8","0.21","ML","1.6","Çamardı (Niğde)","654362"
"3/4/2025","43.5419","38.8906","17.8","0.53","ML","1.5","Tuşba (Van)","654363"
"3/4/2025","38.7275","38.1906","7.01","0.08","ML","1","Pütürge (Malatya)","654361"
"3/4/2025","38.0519","37.9444","7.01","0.28","ML","1","Doğanşehir (Malatya)","654360"
"3/4/2025","36.5067","37.4547","7","0.09","ML","1.1","Onikişubat (Kahramanmaraş)","654359"
"3/4/2025","38.7261","38.2586","12.37","0.19","ML","1.3","Pütürge (Malatya)","654358"
"3/4/2025","29.3506","37.8581","7","0.4","ML","1","Honaz (Denizli)","654357"
"3/4/2025","34.1258","40.7025","6.98","0.7","ML","1.9","Bayat (Çorum)","654356"
